Frame Number,Time Stamp (ms),Buffer Index
1864,62568,0
1865,62600,0
1866,62635,0
1867,62669,0
1868,62701,0
1869,62737,0
1870,62769,0
1871,62803,0
1872,62836,0
1873,62870,0
1874,62904,0
1875,62937,0
1876,62970,0
1877,63004,0
1878,63037,0
1879,63071,0
1880,63105,0
1881,63139,0
1882,63172,0
1883,63206,0
1884,63240,0
1885,63272,0
1886,63308,0
1887,63340,0
1888,63373,0
1889,63407,0
1890,63440,0
1891,63474,0
1892,63509,0
1893,63541,0
1894,63574,0
1895,63609,0
1896,63642,0
1897,63675,0
1898,63710,0
1899,63743,0
1900,63776,0
1901,63809,0
1902,63844,0
1903,63877,0
1904,63911,0
1905,63945,0
1906,63978,0
1907,64012,0
1908,64046,0
1909,64078,0
1910,64112,0
1911,64146,0
1912,64179,0
1913,64212,0
1914,64247,0
1915,64280,0
1916,64314,0
1917,64348,0
1918,64380,0
1919,64415,0
1920,64449,0
1921,64481,0
1922,64515,0
1923,64549,0
1924,64582,0
1925,64617,0
1926,64649,0
1927,64683,0
1928,64717,0
1929,64750,0
1930,64783,0
1931,64817,0
1932,64850,0
1933,64884,0
1934,64918,0
1935,64952,0
1936,64985,0
1937,65019,0
1938,65052,0
1939,65085,0
1940,65119,0
1941,65153,0
1942,65186,0
1943,65220,0
1944,65253,0
1945,65287,0
1946,65320,0
1947,65355,0
1948,65388,0
1949,65421,0
1950,65456,0
1951,65489,0
1952,65522,0
1953,65556,0
1954,65590,0
1955,65623,0
1956,65657,0
1957,65689,0
1958,65723,0
1959,65758,0
1960,65791,0
1961,65824,0
1962,65859,0
1963,65892,0
1964,65925,0
1965,65959,0
1966,65992,0
1967,66026,0
1968,66060,0
1969,66093,0
1970,66126,0
1971,66160,0
1972,66194,0
1973,66227,0
1974,66261,0
1975,66296,0
1976,66329,0
1977,66362,0
1978,66395,0
1979,66429,0
1980,66462,0
1981,66496,0
1982,66529,0
1983,66563,0
1984,66598,0
1985,66630,0
1986,66665,0
1987,66699,0
1988,66731,0
1989,66765,0
1990,66798,0
1991,66831,0
1992,66866,0
1993,66899,0
1994,66933,0
1995,66967,0
1996,67000,0
1997,67034,0
1998,67068,0
1999,67101,0
2000,67133,0
2001,67168,0
2002,67201,0
2003,67234,0
2004,67268,0
2005,67301,0
2006,67335,0
2007,67370,0
2008,67403,0
2009,67436,0
2010,67470,0
2011,67503,0
2012,67536,0
2013,67570,0
2014,67604,0
2015,67637,0
2016,67671,0
2017,67705,0
2018,67738,0
2019,67772,0
2020,67806,0
2021,67839,0
2022,67873,0
2023,67906,0
2024,67939,0
2025,67973,0
2026,68007,0
2027,68040,0
2028,68074,0
2029,68108,0
2030,68141,0
2031,68175,0
2032,68209,0
2033,68242,0
2034,68274,0
2035,68309,0
2036,68342,0
2037,68375,0
2038,68410,0
2039,68444,0
2040,68476,0
2041,68511,0
2042,68545,0
2043,68578,0
2044,68611,0
2045,68645,0
2046,68678,0
2047,68712,0
2048,68747,0
2049,68779,0
2050,68813,0
2051,68847,0
2052,68880,0
2053,68914,0
2054,68948,0
2055,68981,0
2056,69015,0
2057,69048,0
2058,69081,0
2059,69115,0
2060,69149,0
2061,69182,0
2062,69216,0
2063,69249,0
2064,69283,0
2065,69317,0
2066,69349,0
2067,69384,0
2068,69417,0
2069,69450,0
2070,69483,0
2071,69518,0
2072,69551,0
2073,69584,0
2074,69619,0
2075,69652,0
2076,69685,0
2077,69720,0
2078,69753,0
2079,69785,0
2080,69819,0
2081,69853,0
2082,69887,0
2083,69920,0
2084,69955,0
2085,69988,0
2086,70021,0
2087,70055,0
2088,70088,0
2089,70122,0
2090,70157,0
2091,70189,0
2092,70222,0
2093,70257,0
2094,70289,0
2095,70323,0
2096,70357,0
2097,70390,0
2098,70423,0
2099,70458,0
2100,70491,0
2101,70524,0
2102,70559,0
2103,70592,0
2104,70625,0
2105,70659,0
2106,70693,0
2107,70726,0
2108,70759,0
2109,70794,0
2110,70826,0
2111,70860,0
2112,70894,0
2113,70928,0
2114,70961,0
2115,70995,0
2116,71028,0
2117,71062,0
2118,71096,0
2119,71130,0
2120,71163,0
2121,71196,0
2122,71229,0
2123,71264,0
2124,71298,0
2125,71330,0
2126,71365,0
2127,71398,0
2128,71431,0
2129,71465,0
2130,71499,0
2131,71532,0
2132,71566,0
2133,71600,0
2134,71632,0
2135,71667,0
2136,71700,0
2137,71733,0
2138,71767,0
2139,71800,0
2140,71834,0
2141,71868,0
2142,71901,0
2143,71935,0
2144,71969,0
2145,72001,0
2146,72035,0
2147,72069,0
2148,72103,0
2149,72136,0
2150,72170,0
2151,72204,0
2152,72237,0
2153,72270,0
2154,72304,0
2155,72338,0
2156,72371,0
2157,72405,0
2158,72438,0
2159,72472,0
2160,72505,0
2161,72539,0
2162,72572,0
2163,72606,0
2164,72640,0
2165,72673,0
2166,72707,0
2167,72741,0
2168,72773,0
2169,72808,0
2170,72841,0
2171,72875,0
2172,72909,0
2173,72942,0
2174,72975,0
2175,73009,0
2176,73043,0
2177,73076,0
2178,73110,0
2179,73144,0
2180,73177,0
2181,73211,0
2182,73245,0
2183,73277,0
2184,73311,0
2185,73346,0
2186,73378,0
2187,73411,0
2188,73446,0
2189,73479,0
2190,73513,0
2191,73547,0
2192,73580,0
2193,73614,0
2194,73648,0
2195,73680,0
2196,73715,0
2197,73748,0
2198,73781,0
2199,73815,0
2200,73848,0
2201,73882,0
2202,73916,0
2203,73949,0
2204,73983,0
2205,74017,0
2206,74050,0
2207,74083,0
2208,74117,0
2209,74151,0
2210,74184,0
2211,74218,0
2212,74251,0
2213,74284,0
2214,74318,0
2215,74352,0
2216,74385,0
2217,74419,0
2218,74453,0
2219,74486,0
2220,74520,0
2221,74554,0
2222,74587,0
2223,74620,0
2224,74655,0
2225,74688,0
2226,74721,0
2227,74755,0
2228,74789,0
2229,74822,0
2230,74857,0
2231,74889,0
2232,74922,0
2233,74956,0
2234,74990,0
2235,75023,0
2236,75058,0
2237,75091,0
2238,75124,0
2239,75158,0
2240,75191,0
2241,75224,0
2242,75259,0
2243,75292,0
2244,75326,0
2245,75359,0
2246,75393,0
2247,75426,0
2248,75460,0
2249,75495,0
2250,75527,0
2251,75561,0
2252,75595,0
2253,75628,0
2254,75661,0
2255,75695,0
2256,75729,0
2257,75762,0
2258,75796,0
2259,75829,0
2260,75863,0
2261,75897,0
2262,75930,0
2263,75964,0
2264,75997,0
2265,76031,0
2266,76065,0
2267,76099,0
2268,76132,0
2269,76166,0
2270,76198,0
2271,76232,0
2272,76267,0
2273,76299,0
2274,76333,0
2275,76367,0
2276,76400,0
2277,76433,0
2278,76467,0
2279,76500,0
2280,76534,0
2281,76569,0
2282,76601,0
2283,76635,0
2284,76668,0
2285,76702,0
2286,76736,0
2287,76770,0
2288,76803,0
2289,76836,0
2290,76870,0
2291,76905,0
2292,76937,0
2293,76971,0
2294,77005,0
2295,77037,0
2296,77071,0
2297,77105,0
2298,77139,0
2299,77172,0
2300,77207,0
2301,77239,0
2302,77272,0
2303,77306,0
2304,77339,0
2305,77373,0
2306,77408,0
2307,77441,0
2308,77474,0
2309,77508,0
2310,77542,0
2311,77574,0
2312,77609,0
2313,77642,0
2314,77676,0
2315,77709,0
2316,77744,0
2317,77776,0
2318,77810,0
2319,77844,0
2320,77877,0
2321,77911,0
2322,77945,0
2323,77977,0
2324,78011,0
2325,78046,0
2326,78079,0
2327,78112,0
2328,78147,0
2329,78180,0
2330,78214,0
2331,78247,0
2332,78281,0
2333,78315,0
2334,78348,0
2335,78380,0
2336,78415,0
2337,78448,0
2338,78481,0
2339,78515,0
2340,78548,0
2341,78582,0
2342,78616,0
2343,78649,0
2344,78682,0
2345,78718,0
2346,78750,0
2347,78784,0
2348,78817,0
2349,78850,0
2350,78883,0
2351,78919,0
2352,78951,0
2353,78985,0
2354,79019,0
2355,79052,0
2356,79085,0
2357,79119,0
2358,79154,0
2359,79186,0
2360,79220,0
2361,79254,0
2362,79287,0
2363,79321,0
2364,79355,0
2365,79389,0
2366,79422,0
2367,79456,0
2368,79488,0
2369,79523,0
2370,79556,0
2371,79589,0
2372,79623,0
2373,79657,0
2374,79690,0
2375,79724,0
2376,79758,0
2377,79791,0
2378,79824,0
2379,79858,0
2380,79892,0
2381,79925,0
2382,79959,0
2383,79992,0
2384,80026,0
2385,80059,0
2386,80094,0
2387,80127,0
2388,80161,0
2389,80194,0
2390,80228,0
2391,80261,0
2392,80296,0
2393,80329,0
2394,80362,0
2395,80396,0
2396,80429,0
2397,80463,0
2398,80497,0
2399,80529,0
2400,80564,0
2401,80598,0
2402,80630,0
2403,80664,0
2404,80697,0
2405,80731,0
2406,80765,0
2407,80798,0
2408,80831,0
2409,80865,0
2410,80899,0
2411,80932,0
2412,80967,0
2413,80999,0
2414,81033,0
2415,81068,0
2416,81100,0
2417,81133,0
2418,81168,0
2419,81200,0
2420,81234,0
2421,81269,0
2422,81301,0
2423,81335,0
2424,81369,0
2425,81403,0
2426,81436,0
2427,81469,0
2428,81503,0
2429,81536,0
2430,81569,0
2431,81604,0
2432,81637,0
2433,81671,0
2434,81705,0
2435,81738,0
2436,81771,0
2437,81806,0
2438,81838,0
2439,81873,0
2440,81907,0
2441,81939,0
2442,81973,0
2443,82007,0
2444,82041,0
2445,82074,0
2446,82108,0
2447,82142,0
2448,82174,0
2449,82208,0
2450,82242,0
2451,82275,0
2452,82308,0
2453,82343,0
2454,82376,0
2455,82410,0
2456,82444,0
2457,82477,0
2458,82511,0
2459,82545,0
2460,82577,0
2461,82611,0
2462,82645,0
2463,82678,0
2464,82713,0
2465,82747,0
2466,82779,0
2467,82814,0
2468,82847,0
2469,82880,0
2470,82913,0
2471,82947,0
2472,82980,0
2473,83015,0
2474,83048,0
2475,83081,0
2476,83115,0
2477,83149,0
2478,83182,0
2479,83216,0
2480,83250,0
2481,83282,0
2482,83317,0
2483,83350,0
2484,83383,0
2485,83417,0
2486,83450,0
2487,83484,0
2488,83518,0
2489,83551,0
2490,83585,0
2491,83618,0
2492,83652,0
2493,83685,0
2494,83719,0
2495,83754,0
2496,83787,0
2497,83820,0
2498,83853,0
2499,83887,0
2500,83920,0
2501,83954,0
2502,83988,0
2503,84021,0
2504,84056,0
2505,84088,0
2506,84122,0
2507,84156,0
2508,84189,0
2509,84223,0
2510,84256,0
2511,84289,0
2512,84323,0
2513,84357,0
2514,84390,0
2515,84423,0
2516,84457,0
2517,84491,0
2518,84524,0
2519,84558,0
2520,84593,0
2521,84625,0
2522,84659,0
2523,84694,0
2524,84726,0
2525,84759,0
2526,84794,0
2527,84827,0
2528,84860,0
2529,84895,0
2530,84928,0
2531,84961,0
2532,84995,0
2533,85029,0
2534,85062,0
2535,85096,0
2536,85129,0
2537,85164,0
2538,85196,0
2539,85230,0
2540,85264,0
2541,85297,0
2542,85330,0
2543,85365,0
2544,85397,0
2545,85431,0
2546,85466,0
2547,85498,0
2548,85532,0
2549,85566,0
2550,85599,0
2551,85632,0
2552,85666,0
2553,85700,0
2554,85732,0
2555,85767,0
2556,85801,0
2557,85834,0
2558,85868,0
2559,85901,0
2560,85934,0
2561,85968,0
2562,86003,0
2563,86035,0
2564,86069,0
2565,86103,0
2566,86136,0
2567,86170,0
2568,86204,0
2569,86236,0
2570,86270,0
2571,86304,0
2572,86337,0
2573,86371,0
2574,86405,0
2575,86438,0
2576,86472,0
2577,86506,0
2578,86539,0
2579,86572,0
2580,86607,0
2581,86640,0
2582,86673,0
2583,86707,0
2584,86741,0
2585,86774,0
2586,86807,0
2587,86842,0
2588,86875,0
2589,86909,0
2590,86942,0
2591,86975,0
2592,87009,0
2593,87043,0
2594,87076,0
2595,87109,0
2596,87145,0
2597,87178,0
2598,87211,0
2599,87246,0
2600,87278,0
2601,87312,0
2602,87346,0
2603,87378,0
2604,87413,0
2605,87446,0
2606,87480,0
2607,87514,0
2608,87547,0
2609,87581,0
2610,87615,0
2611,87648,0
2612,87681,0
2613,87715,0
2614,87747,0
2615,87782,0
2616,87815,0
2617,87849,0
2618,87882,0
2619,87916,0
2620,87949,0
2621,87982,0
2622,88016,0
2623,88050,0
2624,88083,0
2625,88118,0
2626,88150,0
2627,88184,0
2628,88218,0
2629,88252,0
2630,88284,0
2631,88318,0
2632,88353,0
2633,88386,0
2634,88419,0
2635,88454,0
2636,88487,0
2637,88519,0
2638,88554,0
2639,88587,0
2640,88621,0
2641,88655,0
2642,88687,0
2643,88721,0
2644,88755,0
2645,88789,0
2646,88822,0
2647,88856,0
2648,88889,0
2649,88923,0
2650,88956,0
2651,88989,0
2652,89024,0
2653,89057,0
2654,89091,0
2655,89124,0
2656,89158,0
2657,89192,0
2658,89225,0
2659,89258,0
2660,89292,0
2661,89325,0
2662,89359,0
2663,89394,0
2664,89426,0
2665,89460,0
2666,89495,0
2667,89527,0
2668,89561,0
2669,89595,0
2670,89628,0
2671,89662,0
2672,89696,0
2673,89729,0
2674,89763,0
2675,89796,0
2676,89829,0
2677,89863,0
2678,89896,0
2679,89930,0
2680,89964,0
2681,89997,0
2682,90031,0
2683,90065,0
2684,90098,0
2685,90131,0
2686,90166,0
2687,90198,0
2688,90232,0
2689,90266,0
2690,90299,0
2691,90332,0
2692,90367,0
2693,90400,0
2694,90433,0
2695,90468,0
2696,90501,0
2697,90534,0
2698,90568,0
2699,90602,0
2700,90635,0
2701,90668,0
2702,90703,0
2703,90736,0
2704,90769,0
2705,90804,0
2706,90837,0
2707,90870,0
2708,90905,0
2709,90938,0
2710,90971,0
2711,91005,0
2712,91038,0
2713,91072,0
2714,91106,0
2715,91138,0
2716,91172,0
2717,91206,0
2718,91239,0
2719,91273,0
2720,91307,0
2721,91340,0
2722,91374,0
2723,91407,0
2724,91441,0
2725,91474,0
2726,91507,0
2727,91542,0
2728,91574,0
2729,91608,0
2730,91643,0
2731,91675,0
2732,91709,0
2733,91744,0
2734,91777,0
2735,91810,0
2736,91845,0
2737,91878,0
2738,91912,0
2739,91946,0
2740,91978,0
2741,92013,0
2742,92046,0
2743,92079,0
2744,92113,0
2745,92147,0
2746,92180,0
2747,92214,0
2748,92247,0
2749,92280,0
2750,92314,0
2751,92347,0
2752,92381,0
2753,92415,0
2754,92447,0
2755,92481,0
2756,92516,0
2757,92548,0
2758,92583,0
2759,92617,0
2760,92650,0
2761,92683,0
2762,92717,0
2763,92751,0
2764,92784,0
2765,92817,0
2766,92851,0
2767,92883,0
2768,92917,0
2769,92952,0
2770,92985,0
2771,93019,0
2772,93053,0
2773,93086,0
2774,93119,0
2775,93154,0
2776,93187,0
2777,93220,0
2778,93255,0
2779,93287,0
2780,93320,0
2781,93355,0
2782,93388,0
2783,93421,0
2784,93456,0
2785,93489,0
2786,93522,0
2787,93557,0
2788,93589,0
2789,93623,0
2790,93657,0
2791,93691,0
2792,93724,0
2793,93758,0
2794,93791,0
2795,93824,0
2796,93858,0
2797,93892,0
2798,93925,0
2799,93958,0
2800,93993,0
2801,94025,0
2802,94059,0
2803,94094,0
2804,94127,0
2805,94160,0
2806,94195,0
2807,94228,0
2808,94261,0
2809,94295,0
2810,94328,0
2811,94362,0
2812,94396,0
2813,94429,0
2814,94463,0
2815,94496,0
2816,94530,0
2817,94564,0
2818,94597,0
2819,94630,0
2820,94664,0
2821,94698,0
2822,94730,0
2823,94765,0
2824,94799,0
2825,94832,0
2826,94866,0
2827,94899,0
2828,94932,0
2829,94967,0
2830,94999,0
2831,95033,0
2832,95068,0
2833,95101,0
2834,95135,0
2835,95169,0
2836,95202,0
2837,95235,0
2838,95268,0
2839,95302,0
2840,95335,0
2841,95369,0
2842,95403,0
2843,95436,0
2844,95470,0
2845,95504,0
2846,95536,0
2847,95570,0
2848,95604,0
2849,95637,0
2850,95671,0
2851,95705,0
2852,95738,0
2853,95772,0
2854,95805,0
2855,95838,0
2856,95872,0
2857,95906,0
2858,95939,0
2859,95973,0
2860,96007,0
2861,96041,0
2862,96074,0
2863,96108,0
2864,96142,0
2865,96174,0
2866,96208,0
2867,96241,0
2868,96275,0
2869,96308,0
2870,96342,0
2871,96376,0
2872,96409,0
2873,96444,0
2874,96477,0
2875,96511,0
2876,96545,0
2877,96578,0
2878,96611,0
2879,96646,0
2880,96679,0
2881,96713,0
2882,96746,0
2883,96779,0
2884,96813,0
2885,96846,0
2886,96880,0
2887,96915,0
2888,96947,0
2889,96980,0
2890,97015,0
2891,97048,0
2892,97081,0
2893,97116,0
2894,97149,0
2895,97181,0
2896,97216,0
2897,97249,0
2898,97282,0
2899,97317,0
2900,97350,0
2901,97383,0
2902,97417,0
2903,97450,0
2904,97484,0
2905,97518,0
2906,97551,0
2907,97584,0
2908,97618,0
2909,97653,0
2910,97685,0
2911,97719,0
2912,97754,0
2913,97787,0
2914,97820,0
2915,97854,0
2916,97888,0
2917,97920,0
2918,97955,0
2919,97988,0
2920,98021,0
2921,98055,0
2922,98089,0
2923,98122,0
2924,98156,0
2925,98189,0
2926,98222,0
2927,98257,0
2928,98290,0
2929,98323,0
2930,98357,0
2931,98390,0
2932,98424,0
2933,98457,0
2934,98491,0
2935,98524,0
2936,98558,0
2937,98593,0
2938,98626,0
2939,98659,0
2940,98694,0
2941,98727,0
2942,98760,0
2943,98794,0
2944,98828,0
2945,98861,0
2946,98895,0
2947,98927,0
2948,98962,0
2949,98996,0
2950,99029,0
2951,99062,0
2952,99096,0
2953,99129,0
2954,99163,0
2955,99197,0
2956,99229,0
2957,99264,0
2958,99297,0
2959,99330,0
2960,99365,0
2961,99398,0
2962,99432,0
2963,99465,0
2964,99498,0
2965,99532,0
2966,99567,0
2967,99600,0
2968,99632,0
2969,99666,0
2970,99700,0
2971,99733,0
2972,99767,0
2973,99800,0
2974,99834,0
2975,99868,0
2976,99902,0
2977,99934,0
2978,99968,0
2979,100002,0
2980,100036,0
2981,100068,0
2982,100103,0
2983,100137,0
2984,100170,0
2985,100204,0
2986,100237,0
2987,100271,0
2988,100305,0
2989,100337,0
2990,100371,0
2991,100405,0
2992,100438,0
2993,100472,0
2994,100506,0
2995,100539,0
2996,100572,0
2997,100607,0
2998,100640,0
2999,100673,0
3000,100707,0
3001,100741,0
3002,100774,0
3003,100807,0
3004,100843,0
3005,100875,0
3006,100908,0
3007,100943,0
3008,100975,0
3009,101009,0
3010,101044,0
3011,101077,0
3012,101110,0
3013,101144,0
3014,101177,0
3015,101211,0
3016,101246,0
3017,101278,0
3018,101312,0
3019,101346,0
3020,101379,0
3021,101413,0
3022,101447,0
3023,101480,0
3024,101515,0
3025,101547,0
3026,101580,0
3027,101615,0
3028,101648,0
3029,101681,0
3030,101715,0
3031,101748,0
3032,101782,0
3033,101816,0
3034,101849,0
3035,101882,0
3036,101917,0
3037,101949,0
3038,101983,0
3039,102017,0
3040,102050,0
3041,102083,0
3042,102117,0
3043,102151,0
3044,102184,0
3045,102218,0
3046,102252,0
3047,102284,0
3048,102318,0
3049,102353,0
3050,102386,0
3051,102419,0
3052,102454,0
3053,102487,0
3054,102520,0
3055,102554,0
3056,102587,0
3057,102621,0
3058,102655,0
3059,102688,0
3060,102721,0
3061,102756,0
3062,102788,0
3063,102822,0
3064,102856,0
3065,102890,0
3066,102923,0
3067,102957,0
3068,102990,0
3069,103024,0
3070,103056,0
3071,103091,0
3072,103125,0
3073,103158,0
3074,103192,0
3075,103225,0
3076,103259,0
3077,103293,0
3078,103326,0
3079,103360,0
3080,103394,0
3081,103427,0
3082,103461,0
3083,103495,0
3084,103528,0
3085,103562,0
3086,103596,0
3087,103628,0
3088,103663,0
3089,103695,0
3090,103728,0
3091,103763,0
3092,103797,0
3093,103829,0
3094,103864,0
3095,103897,0
3096,103930,0
3097,103964,0
3098,103997,0
3099,104030,0
3100,104065,0
3101,104098,0
3102,104131,0
3103,104166,0
3104,104199,0
3105,104232,0
3106,104267,0
3107,104300,0
3108,104333,0
3109,104367,0
3110,104400,0
3111,104434,0
3112,104468,0
3113,104501,0
3114,104534,0
3115,104568,0
3116,104602,0
3117,104635,0
3118,104668,0
3119,104703,0
3120,104736,0
3121,104769,0
3122,104804,0
3123,104836,0
3124,104870,0
3125,104905,0
3126,104937,0
3127,104971,0
3128,105005,0
3129,105038,0
3130,105072,0
3131,105105,0
3132,105139,0
3133,105172,0
3134,105207,0
3135,105239,0
3136,105273,0
3137,105307,0
3138,105341,0
3139,105374,0
3140,105407,0
3141,105441,0
3142,105475,0
3143,105508,0
3144,105542,0
3145,105575,0
3146,105608,0
3147,105644,0
3148,105676,0
3149,105709,0
3150,105744,0
3151,105777,0
3152,105810,0
3153,105845,0
3154,105878,0
3155,105912,0
3156,105945,0
3157,105978,0
3158,106012,0
3159,106046,0
3160,106079,0
3161,106113,0
3162,106147,0
3163,106179,0
3164,106214,0
3165,106247,0
3166,106280,0
3167,106315,0
3168,106348,0
3169,106382,0
3170,106415,0
3171,106448,0
3172,106482,0
3173,106516,0
3174,106549,0
3175,106583,0
3176,106616,0
3177,106650,0
3178,106683,0
3179,106717,0
3180,106750,0
3181,106783,0
3182,106817,0
3183,106852,0
3184,106884,0
3185,106918,0
3186,106953,0
3187,106985,0
3188,107018,0
3189,107053,0
3190,107087,0
3191,107119,0
3192,107153,0
3193,107186,0
3194,107220,0
3195,107254,0
3196,107288,0
3197,107321,0
3198,107356,0
3199,107388,0
3200,107421,0
3201,107456,0
3202,107488,0
3203,107522,0
3204,107556,0
3205,107589,0
3206,107623,0
3207,107657,0
3208,107690,0
3209,107724,0
3210,107758,0
3211,107792,0
3212,107824,0
3213,107858,0
3214,107892,0
3215,107925,0
3216,107959,0
3217,107994,0
3218,108026,0
3219,108060,0
3220,108094,0
3221,108127,0
3222,108161,0
3223,108195,0
3224,108228,0
3225,108261,0
3226,108295,0
3227,108328,0
3228,108363,0
3229,108395,0
3230,108429,0
3231,108464,0
3232,108497,0
3233,108529,0
3234,108564,0
3235,108596,0
3236,108630,0
3237,108665,0
3238,108698,0
3239,108731,0
3240,108766,0
3241,108798,0
3242,108832,0
3243,108866,0
3244,108899,0
3245,108933,0
3246,108966,0
3247,108999,0
3248,109034,0
3249,109066,0
3250,109101,0
3251,109134,0
3252,109167,0
3253,109202,0
3254,109235,0
3255,109268,0
3256,109303,0
3257,109335,0
3258,109369,0
3259,109404,0
3260,109435,0
3261,109470,0
3262,109504,0
3263,109536,0
3264,109570,0
3265,109604,0
3266,109637,0
3267,109671,0
3268,109705,0
3269,109738,0
3270,109771,0
3271,109806,0
3272,109839,0
3273,109872,0
3274,109907,0
3275,109940,0
3276,109973,0
3277,110006,0
3278,110042,0
3279,110074,0
3280,110107,0
3281,110142,0
3282,110175,0
3283,110208,0
3284,110243,0
3285,110275,0
3286,110310,0
3287,110344,0
3288,110376,0
3289,110410,0
3290,110444,0
3291,110476,0
3292,110511,0
3293,110545,0
3294,110577,0
3295,110612,0
3296,110645,0
3297,110679,0
3298,110712,0
3299,110746,0
3300,110779,0
3301,110814,0
3302,110847,0
3303,110879,0
3304,110915,0
3305,110947,0
3306,110980,0
3307,111015,0
3308,111047,0
3309,111081,0
3310,111115,0
3311,111149,0
3312,111181,0
3313,111216,0
3314,111249,0
3315,111283,0
3316,111316,0
3317,111351,0
3318,111383,0
3319,111417,0
3320,111451,0
3321,111484,0
3322,111518,0
3323,111552,0
3324,111585,0
3325,111618,0
3326,111653,0
3327,111686,0
3328,111719,0
3329,111753,0
3330,111786,0
3331,111820,0
3332,111854,0
3333,111887,0
3334,111920,0
3335,111955,0
3336,111987,0
3337,112021,0
3338,112055,0
3339,112088,0
3340,112121,0
3341,112156,0
3342,112189,0
3343,112223,0
3344,112256,0
3345,112291,0
3346,112324,0
3347,112356,0
3348,112392,0
3349,112424,0
3350,112457,0
3351,112493,0
3352,112525,0
3353,112559,0
3354,112593,0
3355,112626,0
3356,112660,0
3357,112694,0
3358,112727,0
3359,112761,0
3360,112795,0
3361,112827,0
3362,112862,0
3363,112894,0
3364,112928,0
3365,112963,0
3366,112995,0
3367,113028,0
3368,113063,0
3369,113096,0
3370,113129,0
3371,113163,0
3372,113196,0
3373,113230,0
3374,113265,0
3375,113298,0
3376,113330,0
3377,113365,0
3378,113397,0
3379,113432,0
3380,113465,0
3381,113498,0
3382,113532,0
3383,113566,0
3384,113601,0
3385,113633,0
3386,113666,0
3387,113701,0
3388,113733,0
3389,113767,0
3390,113802,0
3391,113835,0
3392,113867,0
3393,113903,0
3394,113935,0
3395,113969,0
3396,114003,0
3397,114035,0
3398,114069,0
3399,114103,0
3400,114136,0
3401,114170,0
3402,114204,0
3403,114237,0
3404,114270,0
3405,114305,0
3406,114338,0
3407,114371,0
3408,114405,0
3409,114439,0
3410,114472,0
3411,114506,0
3412,114540,0
3413,114573,0
3414,114606,0
3415,114641,0
3416,114674,0
3417,114707,0
3418,114741,0
3419,114774,0
3420,114808,0
3421,114843,0
3422,114875,0
3423,114909,0
3424,114943,0
3425,114976,0
3426,115011,0
3427,115044,0
3428,115077,0
3429,115111,0
3430,115144,0
3431,115177,0
3432,115212,0
3433,115245,0
3434,115278,0
3435,115312,0
3436,115345,0
3437,115378,0
3438,115414,0
3439,115446,0
3440,115480,0
3441,115514,0
3442,115547,0
3443,115580,0
3444,115615,0
3445,115647,0
3446,115681,0
3447,115715,0
3448,115748,0
3449,115781,0
3450,115815,0
3451,115849,0
3452,115882,0
3453,115915,0
3454,115950,0
3455,115983,0
3456,116016,0
3457,116050,0
3458,116084,0
3459,116117,0
3460,116152,0
3461,116184,0
3462,116218,0
3463,116253,0
3464,116285,0
3465,116318,0
3466,116353,0
3467,116386,0
3468,116419,0
3469,116454,0
3470,116487,0
3471,116520,0
3472,116554,0
3473,116587,0
3474,116621,0
3475,116655,0
3476,116689,0
3477,116721,0
3478,116755,0
3479,116789,0
3480,116822,0
3481,116855,0
3482,116890,0
3483,116923,0
3484,116957,0
3485,116991,0
3486,117023,0
3487,117057,0
3488,117091,0
3489,117124,0
3490,117159,0
3491,117192,0
3492,117225,0
3493,117260,0
3494,117293,0
3495,117326,0
3496,117361,0
3497,117394,0
3498,117427,0
3499,117461,0
3500,117494,0
3501,117528,0
3502,117561,0
3503,117594,0
3504,117628,0
3505,117662,0
3506,117695,0
3507,117729,0
3508,117764,0
3509,117796,0
3510,117830,0
3511,117864,0
3512,117897,0
3513,117930,0
3514,117964,0
3515,117998,0
3516,118030,0
3517,118064,0
3518,118099,0
3519,118132,0
3520,118165,0
3521,118199,0
3522,118232,0
3523,118266,0
3524,118300,0
3525,118334,0
3526,118367,0
3527,118401,0
